Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016021128852,19-Jan-16,1/10/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Closed:Canceled
2016020228685,15-Jan-16,1/10/2016 19:35,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,$0.00,Closed:Canceled
2016021228878,22-Jan-16,1/20/2016 13:20,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checkpoint,Jewelry & Watches,-,Closed:Canceled
2016042230766,5-Apr-16,3/16/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,-,-,Closed:Canceled
2016102835352,29-Sep-16,8/5/2016 7:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checked Baggage,Medical/Science,-,Closed:Canceled
2017013137134,15-Dec-16,10/5/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Property Damage,Checked Baggage,Clothing,-,Closed:Canceled
2016021928987,27-Jan-16,1/4/2016 18:30,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Property Damage,Checked Baggage,Food & Drink,$0.00,Closed:Contractor Claim
2016021928991,29-Jan-16,1/24/2016 12:30,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checkpoint,Personal Accessories,$336.67,Closed:Contractor Claim
2016011928394,19-Jan-16,1/2/2016 20:00,FLL,Ft. Lauderdale-Hollywood International,Air Canada,Property Damage,Checked Baggage,gage/Cases/Purses; Baggage/Cases/Purses; Food & D,$0.00,Deny
2016042830955,15-Apr-16,1/3/2016 7:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00,Deny
2016031529775,26-Feb-16,1/4/2016 17:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00,Deny
2016031129636,23-Feb-16,1/9/2016 5:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00,Deny
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016030229281,8-Feb-16,1/10/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Property Damage,Checked Baggage,Clothing; Cosmetics & Grooming,$0.00,Deny
2016022629163,1-Feb-16,1/10/2016 13:00,FLL,Ft. Lauderdale-Hollywood International,Air Canada,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00,Deny
2016031429688,25-Feb-16,1/16/2016 19:12,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,$0.00,Deny
2016030829475,17-Feb-16,1/19/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Personal Accessories,$0.00,Deny
2016031629803,2-Mar-16,1/24/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00,Deny
2016031429736,25-Feb-16,1/25/2016 13:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Property Damage,Checked Baggage,Clothing; Food & Drink,$0.00,Deny
2016031429684,25-Feb-16,1/26/2016 15:50,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00,Deny
2016030429339,9-Feb-16,1/26/2016 16:30,FLL,Ft. Lauderdale-Hollywood International,UAL,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00,Deny
2016052531733,13-May-16,2/5/2016 11:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Currency,$0.00,Deny
2016030729404,12-Feb-16,2/8/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00,Deny
2016040530385,22-Mar-16,2/12/2016 15:30,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00,Deny
2016031429667,25-Feb-16,2/13/2016 21:15,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016032530103,11-Mar-16,2/14/2016 11:15,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00,Deny
2016040530364,20-Mar-16,2/16/2016 5:30,FLL,Ft. Lauderdale-Hollywood International,UAL,Passenger Property Loss,Checkpoint,Fishing Items; Hunting & Fishing Items; Hunting & Fi,$0.00,Deny
2016031029555,18-Feb-16,2/17/2016 14:30,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016031429693,28-Feb-16,2/24/2016 17:15,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Property Damage,Checkpoint,Clothing,$0.00,Deny
2016040430300,4-Apr-16,2/27/2016 15:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00,Deny
2016031729855,17-Mar-16,2/28/2016 18:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Property Damage,Checked Baggage,-,$0.00,Deny
2016040830447,21-Mar-16,3/3/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checkpoint,Audio/Video,$0.00,Deny
2016050331033,14-Apr-16,3/5/2016 9:10,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
2016041230480,28-Mar-16,3/8/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Air Canada,Property Damage,Checkpoint,Clothing,$0.00,Deny
2016081533066,5-Jul-16,3/12/2016 11:00,FLL,Ft. Lauderdale-Hollywood International,UAL,Property Damage,Checkpoint,Personal Navigation,$0.00,Deny
2016041430553,23-Mar-16,3/14/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016040530347,18-Mar-16,3/17/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checked Baggage,Computer & Accessories,$0.00,Deny
2016051631334,29-Apr-16,3/17/2016 14:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Personal Electronics,$0.00,Deny
2016051031207,20-Apr-16,3/18/2016 18:30,FLL,Ft. Lauderdale-Hollywood International,-,Passenger Property Loss,Checkpoint,Currency,$0.00,Deny
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016041830608,29-Mar-16,3/20/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00,Deny
2016042030676,1-Apr-16,3/20/2016 12:30,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Food & Drink,$0.00,Deny
2016042630836,6-Apr-16,3/25/2016 17:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00,Deny
2016042230771,5-Apr-16,3/28/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016051031182,20-Apr-16,3/29/2016 6:00,FLL,Ft. Lauderdale-Hollywood International,Air Canada,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016042630835,7-Apr-16,3/31/2016 6:45,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checkpoint,Cosmetics & Grooming; Jewelry & Watches,$0.00,Deny
2016042730888,6-Apr-16,4/2/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checkpoint,Travel Accessories,$0.00,Deny
2016042930963,11-Apr-16,4/3/2016 15:44,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016062132343,21-Jun-16,4/7/2016 10:15,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Personal Accessories,$0.00,Deny
2016050531095,19-Apr-16,4/9/2016 16:50,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cameras,$0.00,Deny
2016051031204,20-Apr-16,4/10/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Jewelry & Watches; Travel A,$0.00,Deny
2016051831443,4-May-16,4/13/2016 12:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00,Deny
2016051231290,25-Apr-16,4/17/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Westjet Airlines Ltd,Property Damage,Checked Baggage,Food & Drink,$0.00,Deny
2016052331592,28-Apr-16,4/18/2016 7:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
2016052431681,12-May-16,4/18/2016 15:45,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing,$0.00,Deny
2016052031539,5-May-16,4/20/2016 9:25,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checkpoint,Currency,$0.00,Deny
2016060632021,24-May-16,4/21/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checkpoint,Medical/Science,$0.00,Deny
2016051731395,2-May-16,4/21/2016 7:15,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics; Personal Electronics,$0.00,Deny
2016062032311,7-Jun-16,4/26/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checked Baggage,Household Items,$0.00,Deny
2016052331598,23-May-16,4/30/2016 17:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00,Deny
2016060131929,18-May-16,5/3/2016 7:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checkpoint,Baggage/Cases/Purses,$0.00,Deny
2016080432956,28-Jun-16,5/16/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Avianca,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00,Deny
2016061532236,7-Jun-16,5/22/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checked Baggage,Clothing,$0.00,Deny
2016092233771,1-Aug-16,5/24/2016 14:50,FLL,Ft. Lauderdale-Hollywood International,Westjet Airlines Ltd,Passenger Property Loss,Checked Baggage,Home Decor,$0.00,Deny
2016081033004,6-Jul-16,5/26/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00,Deny
2016071332617,22-Jun-16,6/5/2016 2:29,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Clothing; Clothing; Personal Electronics,$0.00,Deny
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016080132917,15-Aug-16,6/9/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,g; Clothing; Cosmetics & Grooming; Hunting & Fishin,$0.00,Deny
2016070532516,13-Jun-16,6/11/2016 11:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checked Baggage,Cosmetics & Grooming,$0.00,Deny
2016081933160,11-Jul-16,6/18/2016 21:00,FLL,Ft. Lauderdale-Hollywood International,-,Property Damage,Checked Baggage,Travel Accessories,$0.00,Deny
2016072532856,25-Jun-16,6/20/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00,Deny
2016082333220,12-Jul-16,7/4/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,$0.00,Deny
2016082333251,13-Jul-16,7/10/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checkpoint,Computer & Accessories,$0.00,Deny
2016082933372,20-Jul-16,7/14/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories,$0.00,Deny
2016090133421,19-Jul-16,7/17/2016 9:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Currency; Personal Electronics,$0.00,Deny
2016100334276,17-Aug-16,7/23/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southeast Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00,Deny
2016102134970,26-Sep-16,7/26/2016 20:30,FLL,Ft. Lauderdale-Hollywood International,-,Passenger Property Loss,Checkpoint,Clothing,$0.00,Deny
2016092834068,10-Aug-16,1/7/2016 7:41,FLL,Ft. Lauderdale-Hollywood International,UAL,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2016060131912,1-Jun-16,1/17/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2016051731411,16-Aug-16,3/29/2016 5:30,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Personal Injury,Checkpoint,Other,-,In Review
2016102034936,30-Aug-16,4/2/2016 5:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Property Damage,Checkpoint,Baggage/Cases/Purses,-,In Review
2016061432216,3-Jun-16,4/10/2016 8:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Other,Medical/Science,-,In Review
2016092834004,28-Jul-16,4/23/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2016110735606,3-Oct-16,4/28/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Property Damage,Checked Baggage,Clothing,-,In Review
2016052331622,10-May-16,4/29/2016 13:10,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2016051731418,2-May-16,5/1/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,In Review
2016051931477,4-May-16,5/1/2016 7:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2016063032488,7-Jun-16,5/9/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2016060932136,31-May-16,5/19/2016 16:00,FLL,Ft. Lauderdale-Hollywood International,Qantas Airlines,Property Damage,Checked Baggage,Computer & Accessories,-,In Review
2016062432402,10-Jun-16,5/28/2016 18:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2016092033651,28-Jul-16,6/10/2016 10:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2016071232581,15-Jun-16,6/13/2016 12:50,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,In Review
2016090633458,21-Jul-16,6/14/2016 9:25,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Property Damage,Checked Baggage,Clothing,-,In Review
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016080432944,29-Jun-16,6/15/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,UAL,Property Damage,Checked Baggage,Automobile Parts & Accessories,-,In Review
2016111635770,11-Oct-16,6/16/2016 16:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checked Baggage,Audio/Video,-,In Review
2016082533294,13-Jul-16,7/2/2016 12:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Property Damage,Checked Baggage,Computer & Accessories,-,In Review
2016092333815,21-Jul-16,7/5/2016 8:39,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Food & Drink,-,In Review
2016092133665,28-Jul-16,7/7/2016 12:30,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checkpoint,Personal Accessories,-,In Review
2016092033650,27-Jul-16,7/10/2016 15:30,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checked Baggage,Cameras,-,In Review
2016092834007,12-Aug-16,7/15/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checkpoint,-,-,In Review
2016092733928,8-Aug-16,7/15/2016 7:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checked Baggage,Computer & Accessories,-,In Review
2016091533572,25-Jul-16,7/21/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Allegiant Air,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,-,In Review
2016081133034,28-Jul-16,7/27/2016 21:45,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Personal Injury,Checkpoint,-,-,In Review
2016100634441,26-Aug-16,8/1/2016 15:30,FLL,Ft. Lauderdale-Hollywood International,Air Canada,Passenger Property Loss,Checked Baggage,ases/Purses; Food & Drink; Household Items; House,-,In Review
2016100434346,24-Aug-16,8/3/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,-,In Review
2016093034178,11-Aug-16,8/8/2016 6:00,FLL,Ft. Lauderdale-Hollywood International,UAL,Passenger Property Loss,Checkpoint,Personal Accessories,-,In Review
2016101434690,7-Sep-16,8/13/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming,-,In Review
2016101434706,19-Sep-16,8/13/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2016102135037,19-Sep-16,8/13/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Food & Drink,-,In Review
2016101834782,30-Aug-16,8/16/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checkpoint,Computer & Accessories,-,In Review
2016101134603,31-Aug-16,8/17/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checkpoint,Personal Electronics,-,In Review
2016101334632,26-Aug-16,8/22/2016 5:29,FLL,Ft. Lauderdale-Hollywood International,UAL,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2016100534357,25-Aug-16,8/22/2016 13:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing,-,In Review
2016100734536,7-Oct-16,8/23/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2016100634423,26-Aug-16,8/23/2016 7:30,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checked Baggage,Clothing; Cosmetics & Grooming,-,In Review
2016100734539,27-Aug-16,8/26/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Property Damage,Checkpoint,Personal Electronics,-,In Review
2016101334646,7-Sep-16,9/4/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Food & Drink,-,In Review
2016102735277,26-Sep-16,9/11/2016 6:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Cameras,-,In Review
2016102635230,20-Sep-16,9/12/2016 13:25,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories,-,In Review
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016102635204,21-Sep-16,9/17/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Cameras,-,In Review
2016102835342,29-Sep-16,9/19/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checkpoint,Personal Electronics,-,In Review
2016102635227,27-Sep-16,9/19/2016 13:30,FLL,Ft. Lauderdale-Hollywood International,Alaska Airlines,Property Damage,Checked Baggage,Household Items,-,In Review
2016102835364,3-Oct-16,9/22/2016 14:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,-,In Review
2016121936046,1-Nov-16,9/25/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checked Baggage,Cameras,-,In Review
2016121235976,18-Oct-16,9/28/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checkpoint,Food & Drink,-,In Review
2016120735939,26-Oct-16,10/2/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,In Review
2016110435506,7-Oct-16,10/2/2016 21:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Personal Electronics; Travel Accessories,-,In Review
2017020637331,30-Dec-16,10/3/2016 19:12,FLL,Ft. Lauderdale-Hollywood International,Avianca,Property Damage,Checked Baggage,-,-,In Review
2017012636901,15-Dec-16,10/5/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Property Damage,Checked Baggage,Clothing,-,In Review
2017011036426,9-Nov-16,10/7/2016 12:30,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Medical/Science,-,In Review
2017010636339,9-Nov-16,10/13/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Property Damage,Checked Baggage,Clothing,-,In Review
2017010436288,31-Oct-16,10/13/2016 18:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Food & Drink,-,In Review
2016120735934,24-Oct-16,10/20/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2016112135826,21-Oct-16,10/20/2016 10:15,FLL,Ft. Lauderdale-Hollywood International,Allegiant Air,Property Damage,Checkpoint,Baggage/Cases/Purses,-,In Review
2017011336543,7-Nov-16,10/22/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017021537558,3-Jan-17,10/22/2016 19:30,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checkpoint,Food & Drink,-,In Review
2016121936071,31-Oct-16,10/27/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017010436266,9-Nov-16,11/4/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017011336545,16-Nov-16,11/5/2016 9:55,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017011036416,30-Nov-16,11/13/2016 14:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,In Review
2017020337237,27-Dec-16,11/16/2016 6:21,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing,-,In Review
2017011736590,25-Nov-16,11/19/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories; Personal Electronics,-,In Review
2017012636918,28-Nov-16,11/19/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,-,In Review
2017012536843,5-Dec-16,11/19/2016 14:30,FLL,Ft. Lauderdale-Hollywood International,UAL,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing; Clothing,-,In Review
2017020137143,22-Dec-16,11/24/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Clothing; Toys & Games,-,In Review
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2017013137128,9-Dec-16,11/24/2016 11:00,FLL,Ft. Lauderdale-Hollywood International,-,Property Damage,Checkpoint,Clothing,-,In Review
2017020137172,16-Dec-16,12/5/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Westjet Airlines Ltd,Property Damage,Checkpoint,Personal Electronics,-,In Review
2017020937425,9-Feb-17,12/5/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017011836639,18-Jan-17,12/12/2016 16:00,FLL,Ft. Lauderdale-Hollywood International,-,Property Damage,Checkpoint,Personal Electronics,-,In Review
2017013037053,20-Dec-16,12/14/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017021537556,2-Jan-17,12/25/2016 8:15,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017020637310,29-Dec-16,12/29/2016 10:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2016010828221,5-Jan-16,1/2/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Property Damage,Checkpoint,-,$875.39,Settle
2016030229264,8-Feb-16,1/7/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$138.74,Settle
2016012028437,15-Jan-16,1/12/2016 0:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Household Items; Other,$100.00,Settle
2016030329305,11-Feb-16,1/13/2016 16:45,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,ggage/Cases/Purses; Clothing; Cosmetics & Groomi,$205.00,Settle
